year,month,month_date,country,visitor_arrivals,is_top10,previous_year_arrivals,visitor_yoy_pct
2009,5,20090501,Netherlands,4889.0,0,5542.0,-11.78
2009,6,20090601,Netherlands,4654.0,0,4945.0,-5.88
2009,7,20090701,Netherlands,9498.0,0,7759.0,22.41
2009,8,20090801,Netherlands,8954.0,0,7241.0,23.66
2009,9,20090901,Netherlands,6076.0,0,5476.0,10.96
2009,10,20091001,Netherlands,7021.0,0,6525.0,7.6
2009,11,20091101,Netherlands,6431.0,0,6121.0,5.06
2009,12,20091201,Netherlands,6413.0,0,5773.0,11.09
2010,1,20100101,Netherlands,6597.0,0,5696.0,15.82
2010,2,20100201,Netherlands,6328.0,0,5701.0,11.0
2010,3,20100301,Netherlands,6767.0,0,5917.0,14.37
2010,4,20100401,Netherlands,5571.0,0,5109.0,9.04
2010,5,20100501,Netherlands,5881.0,0,4889.0,20.29
2010,6,20100601,Netherlands,4907.0,0,4654.0,5.44
2010,7,20100701,Netherlands,8447.0,0,9498.0,-11.07
2010,8,20100801,Netherlands,7884.0,0,8954.0,-11.95
2010,9,20100901,Netherlands,5740.0,0,6076.0,-5.53
2010,10,20101001,Netherlands,6352.0,0,7021.0,-9.53
2010,11,20101101,Netherlands,6077.0,0,6431.0,-5.5
2010,12,20101201,Netherlands,5969.0,0,6413.0,-6.92
2011,1,20110101,Netherlands,6722.0,0,6597.0,1.89
2011,2,20110201,Netherlands,6229.0,0,6328.0,-1.56
2011,3,20110301,Netherlands,7100.0,0,6767.0,4.92
2011,4,20110401,Netherlands,5949.0,0,5571.0,6.79
2011,5,20110501,Netherlands,5445.0,0,5881.0,-7.41
2011,6,20110601,Netherlands,4924.0,0,4907.0,0.35
2011,7,20110701,Netherlands,9682.0,0,8447.0,14.62
2011,8,20110801,Netherlands,8909.0,0,7884.0,13.0
2011,9,20110901,Netherlands,6318.0,0,5740.0,10.07
2011,10,20111001,Netherlands,7112.0,0,6352.0,11.96
2011,11,20111101,Netherlands,6532.0,0,6077.0,7.49
2011,12,20111201,Netherlands,6168.0,0,5969.0,3.33
2012,1,20120101,Netherlands,7082.0,0,6722.0,5.36
2012,2,20120201,Netherlands,7351.0,0,6229.0,18.01
2012,3,20120301,Netherlands,7163.0,0,7100.0,0.89
2012,4,20120401,Netherlands,5609.0,0,5949.0,-5.72
2012,5,20120501,Netherlands,5329.0,0,5445.0,-2.13
2012,6,20120601,Netherlands,5194.0,0,4924.0,5.48
2012,7,20120701,Netherlands,9847.0,0,9682.0,1.7
2012,8,20120801,Netherlands,8361.0,0,8909.0,-6.15
2012,9,20120901,Netherlands,6117.0,0,6318.0,-3.18
2012,10,20121001,Netherlands,6884.0,0,7112.0,-3.21
2012,11,20121101,Netherlands,6638.0,0,6532.0,1.62
2012,12,20121201,Netherlands,6028.0,0,6168.0,-2.27
2013,1,20130101,Netherlands,7153.0,0,7082.0,1.0
2013,2,20130201,Netherlands,7098.0,0,7351.0,-3.44
2013,3,20130301,Netherlands,7476.0,0,7163.0,4.37
2013,4,20130401,Netherlands,5891.0,0,5609.0,5.03
2013,5,20130501,Netherlands,5916.0,0,5329.0,11.02
2013,6,20130601,Netherlands,5661.0,0,5194.0,8.99
2013,7,20130701,Netherlands,9591.0,0,9847.0,-2.6
2013,8,20130801,Netherlands,8568.0,0,8361.0,2.48
2013,9,20130901,Netherlands,6272.0,0,6117.0,2.53
2013,10,20131001,Netherlands,6732.0,0,6884.0,-2.21
2013,11,20131101,Netherlands,6568.0,0,6638.0,-1.05
2013,12,20131201,Netherlands,6000.0,0,6028.0,-0.46
2014,1,20140101,Netherlands,7640.0,0,7153.0,6.81
2014,2,20140201,Netherlands,7458.0,0,7098.0,5.07
2014,3,20140301,Netherlands,7969.0,0,7476.0,6.59
2014,4,20140401,Netherlands,6517.0,0,5891.0,10.63
2014,5,20140501,Netherlands,5888.0,0,5916.0,-0.47
2014,6,20140601,Netherlands,4962.0,0,5661.0,-12.35
2014,7,20140701,Netherlands,8089.0,0,9591.0,-15.66
2014,8,20140801,Netherlands,8541.0,0,8568.0,-0.32
2014,9,20140901,Netherlands,6027.0,0,6272.0,-3.91
2014,10,20141001,Netherlands,6051.0,0,6732.0,-10.12
2014,11,20141101,Netherlands,6447.0,0,6568.0,-1.84
2014,12,20141201,Netherlands,6222.0,0,6000.0,3.7
2015,1,20150101,Netherlands,6405.0,0,7640.0,-16.16
2015,2,20150201,Netherlands,6678.0,0,7458.0,-10.46
2015,3,20150301,Netherlands,7127.0,0,7969.0,-10.57
2015,4,20150401,Netherlands,5989.0,0,6517.0,-8.1
2015,5,20150501,Netherlands,5797.0,0,5888.0,-1.55
2015,6,20150601,Netherlands,4553.0,0,4962.0,-8.24
2015,7,20150701,Netherlands,9364.0,0,8089.0,15.76
2015,8,20150801,Netherlands,8040.0,0,8541.0,-5.87
2015,9,20150901,Netherlands,5761.0,0,6027.0,-4.41
2015,10,20151001,Netherlands,6557.0,0,6051.0,8.36
2015,11,20151101,Netherlands,6627.0,0,6447.0,2.79
2015,12,20151201,Netherlands,6154.0,0,6222.0,-1.09
2016,1,20160101,Netherlands,7135.0,0,6405.0,11.4
2016,2,20160201,Netherlands,6753.0,0,6678.0,1.12
2016,3,20160301,Netherlands,6646.0,0,7127.0,-6.75
2016,4,20160401,Netherlands,6362.0,0,5989.0,6.23
2016,5,20160501,Netherlands,6273.0,0,5797.0,8.21
2016,6,20160601,Netherlands,4510.0,0,4553.0,-0.94
2016,7,20160701,Netherlands,9454.0,0,9364.0,0.96
2016,8,20160801,Netherlands,9452.0,0,8040.0,17.56
2016,9,20160901,Netherlands,6078.0,0,5761.0,5.5
2016,10,20161001,Netherlands,6602.0,0,6557.0,0.69
2016,11,20161101,Netherlands,6777.0,0,6627.0,2.26
2016,12,20161201,Netherlands,6200.0,0,6154.0,0.75
2017,1,20170101,Netherlands,7187.0,0,7135.0,0.73
2017,2,20170201,Netherlands,6971.0,0,6753.0,3.23
2017,3,20170301,Netherlands,6755.0,0,6646.0,1.64
2017,4,20170401,Netherlands,6641.0,0,6362.0,4.39
2017,5,20170501,Netherlands,5842.0,0,6273.0,-6.87
2017,6,20170601,Netherlands,4859.0,0,4510.0,7.74
2017,7,20170701,Netherlands,10462.0,0,9454.0,10.66
2017,8,20170801,Netherlands,10254.0,0,9452.0,8.48
2017,9,20170901,Netherlands,6902.0,0,6078.0,13.56
2017,10,20171001,Netherlands,7147.0,0,6602.0,8.26
2017,11,20171101,Netherlands,7387.0,0,6777.0,9.0
2017,12,20171201,Netherlands,6504.0,0,6200.0,4.9
2018,1,20180101,Netherlands,7680.0,0,7187.0,6.86
2018,2,20180201,Netherlands,7699.0,0,6971.0,10.44
2018,3,20180301,Netherlands,7772.0,0,6755.0,15.06
2018,4,20180401,Netherlands,7996.0,0,6641.0,20.4
2018,5,20180501,Netherlands,6932.0,0,5842.0,18.66
2018,6,20180601,Netherlands,5647.0,0,4859.0,16.22
2018,7,20180701,Netherlands,11596.0,0,10462.0,10.84
2018,8,20180801,Netherlands,12488.0,0,10254.0,21.79
2018,9,20180901,Netherlands,7998.0,0,6902.0,15.88
2018,10,20181001,Netherlands,7839.0,0,7147.0,9.68
2018,11,20181101,Netherlands,7686.0,0,7387.0,4.05
2018,12,20181201,Netherlands,6999.0,0,6504.0,7.61
2019,1,20190101,Netherlands,8212.0,0,7680.0,6.93
2019,2,20190201,Netherlands,7435.0,0,7699.0,-3.43
2019,3,20190301,Netherlands,8288.0,0,7772.0,6.64
2019,4,20190401,Netherlands,7791.0,0,7996.0,-2.56
2019,5,20190501,Netherlands,6589.0,0,6932.0,-4.95
2019,6,20190601,Netherlands,5341.0,0,5647.0,-5.42
2019,7,20190701,Netherlands,11757.0,0,11596.0,1.39
2019,8,20190801,Netherlands,12792.0,0,12488.0,2.43
2019,9,20190901,Netherlands,8423.0,0,7998.0,5.31
2019,10,20191001,Netherlands,7566.0,0,7839.0,-3.48
2019,11,20191101,Netherlands,8111.0,0,7686.0,5.53
2019,12,20191201,Netherlands,7148.0,0,6999.0,2.13
2023,1,20230101,Netherlands,6430.0,0,8212.0,-21.7
2023,2,20230201,Netherlands,7053.0,0,7435.0,-5.14
2023,3,20230301,Netherlands,6956.0,0,8288.0,-16.07
2023,4,20230401,Netherlands,6398.0,0,7791.0,-17.88
2023,5,20230501,Netherlands,6631.0,0,6589.0,0.64
2023,6,20230601,Netherlands,5041.0,0,5341.0,-5.62
2023,7,20230701,Netherlands,10867.0,0,11757.0,-7.57
2023,8,20230801,Netherlands,11327.0,0,12792.0,-11.45
2023,9,20230901,Netherlands,8584.0,0,8423.0,1.91
2023,10,20231001,Netherlands,7363.0,0,7566.0,-2.68
2023,11,20231101,Netherlands,7110.0,0,8111.0,-12.34
2023,12,20231201,Netherlands,6723.0,0,7148.0,-5.95
2024,1,20240101,Netherlands,7685.0,0,6430.0,19.52
2024,2,20240201,Netherlands,7294.0,0,7053.0,3.42
2024,3,20240301,Netherlands,6914.0,0,6956.0,-0.6
2024,4,20240401,Netherlands,7183.0,0,6398.0,12.27
2024,5,20240501,Netherlands,7519.0,0,6631.0,13.39
2024,6,20240601,Netherlands,5080.0,0,5041.0,0.77
2024,7,20240701,Netherlands,12270.0,0,10867.0,12.91
2024,8,20240801,Netherlands,12682.0,0,11327.0,11.96
2024,9,20240901,Netherlands,7563.0,0,8584.0,-11.89
2024,10,20241001,Netherlands,7381.0,0,7363.0,0.24
2024,11,20241101,Netherlands,7303.0,0,7110.0,2.71
2024,12,20241201,Netherlands,6643.0,0,6723.0,-1.19
2025,1,20250101,Netherlands,7685.0,0,7685.0,0.0
2025,2,20250201,Netherlands,7583.0,0,7294.0,3.96
2025,3,20250301,Netherlands,6761.0,0,6914.0,-2.21
2025,4,20250401,Netherlands,7381.0,0,7183.0,2.76
2025,5,20250501,Netherlands,7143.0,0,7519.0,-5.0
2025,6,20250601,Netherlands,5014.0,0,5080.0,-1.3
2025,7,20250701,Netherlands,13284.0,0,12270.0,8.26
2025,8,20250801,Netherlands,13113.0,0,12682.0,3.4
2025,9,20250901,Netherlands,7262.0,0,7563.0,-3.98
2025,10,20251001,Netherlands,7725.0,0,7381.0,4.66
2025,11,20251101,Netherlands,7434.0,0,7303.0,1.79
2025,12,20251201,Netherlands,7124.0,0,6643.0,7.24
2026,1,20260101,Netherlands,8168.0,0,7685.0,6.28
2026,2,20260201,Netherlands,7638.0,0,7583.0,0.73
2026,3,20260301,Netherlands,7648.0,0,6761.0,13.12
2026,4,20260401,Netherlands,7624.0,0,7381.0,3.29
2026,5,20260501,Netherlands,6945.0,0,7143.0,-2.77
2026,6,20260601,Netherlands,4998.0,0,5014.0,-0.32
2026,7,20260701,Netherlands,13743.0,0,13284.0,3.46
2008,1,20080101,New Zealand,8994.0,0,,
2008,2,20080201,New Zealand,5365.0,0,,
2008,3,20080301,New Zealand,6846.0,0,,
2008,4,20080401,New Zealand,8378.0,0,,
2008,5,20080501,New Zealand,9880.0,0,,
2008,6,20080601,New Zealand,10554.0,0,,
2008,7,20080701,New Zealand,13056.0,0,,
2008,8,20080801,New Zealand,10578.0,0,,
2008,9,20080901,New Zealand,10776.0,0,,
2008,10,20081001,New Zealand,11008.0,0,,
2008,11,20081101,New Zealand,7239.0,0,,
2008,12,20081201,New Zealand,8098.0,0,,
2009,1,20090101,New Zealand,7812.0,0,8994.0,-13.14
2009,2,20090201,New Zealand,4327.0,0,5365.0,-19.35
2009,3,20090301,New Zealand,4819.0,0,6846.0,-29.61
2009,4,20090401,New Zealand,6620.0,0,8378.0,-20.98
2009,5,20090501,New Zealand,7963.0,0,9880.0,-19.4
2009,6,20090601,New Zealand,9342.0,0,10554.0,-11.48
2009,7,20090701,New Zealand,10879.0,0,13056.0,-16.67
2009,8,20090801,New Zealand,8957.0,0,10578.0,-15.32
2009,9,20090901,New Zealand,9259.0,0,10776.0,-14.08
2009,10,20091001,New Zealand,9431.0,0,11008.0,-14.33
2009,11,20091101,New Zealand,7570.0,0,7239.0,4.57
2009,12,20091201,New Zealand,6855.0,0,8098.0,-15.35
2010,1,20100101,New Zealand,8392.0,0,7812.0,7.42
2010,2,20100201,New Zealand,4481.0,0,4327.0,3.56
2010,3,20100301,New Zealand,5602.0,0,4819.0,16.25
2010,4,20100401,New Zealand,6639.0,0,6620.0,0.29
2010,5,20100501,New Zealand,8109.0,0,7963.0,1.83
2010,6,20100601,New Zealand,9655.0,0,9342.0,3.35
2010,7,20100701,New Zealand,10847.0,0,10879.0,-0.29
2010,8,20100801,New Zealand,9122.0,0,8957.0,1.84
2010,9,20100901,New Zealand,9481.0,0,9259.0,2.4
2010,10,20101001,New Zealand,8799.0,0,9431.0,-6.7
2010,11,20101101,New Zealand,7245.0,0,7570.0,-4.29
2010,12,20101201,New Zealand,7418.0,0,6855.0,8.21
2011,1,20110101,New Zealand,8102.0,0,8392.0,-3.46
2011,2,20110201,New Zealand,4287.0,0,4481.0,-4.33
2011,3,20110301,New Zealand,6939.0,0,5602.0,23.87
2011,4,20110401,New Zealand,11322.0,0,6639.0,70.54
2011,5,20110501,New Zealand,12893.0,0,8109.0,59.0
2011,6,20110601,New Zealand,12891.0,0,9655.0,33.52
2011,7,20110701,New Zealand,15973.0,0,10847.0,47.26
2011,8,20110801,New Zealand,11612.0,0,9122.0,27.3
2011,9,20110901,New Zealand,9698.0,0,9481.0,2.29
2011,10,20111001,New Zealand,9876.0,0,8799.0,12.24
2011,11,20111101,New Zealand,8888.0,0,7245.0,22.68
2011,12,20111201,New Zealand,10514.0,0,7418.0,41.74
2012,1,20120101,New Zealand,11207.0,0,8102.0,38.32
2012,2,20120201,New Zealand,6613.0,0,4287.0,54.26
2012,3,20120301,New Zealand,7469.0,0,6939.0,7.64
2012,4,20120401,New Zealand,9881.0,0,11322.0,-12.73
2012,5,20120501,New Zealand,10137.0,0,12893.0,-21.38
2012,6,20120601,New Zealand,12021.0,0,12891.0,-6.75
2012,7,20120701,New Zealand,13772.0,0,15973.0,-13.78
2012,8,20120801,New Zealand,10901.0,0,11612.0,-6.12
2012,9,20120901,New Zealand,11669.0,0,9698.0,20.32
2012,10,20121001,New Zealand,11158.0,0,9876.0,12.98
2012,11,20121101,New Zealand,8550.0,0,8888.0,-3.8
2012,12,20121201,New Zealand,10323.0,0,10514.0,-1.82
2013,1,20130101,New Zealand,11908.0,0,11207.0,6.26
2013,2,20130201,New Zealand,5735.0,0,6613.0,-13.28
2013,3,20130301,New Zealand,7087.0,0,7469.0,-5.11
2013,4,20130401,New Zealand,9035.0,0,9881.0,-8.56
2013,5,20130501,New Zealand,10225.0,0,10137.0,0.87
2013,6,20130601,New Zealand,10626.0,0,12021.0,-11.6
2013,7,20130701,New Zealand,14813.0,0,13772.0,7.56
2013,8,20130801,New Zealand,10765.0,0,10901.0,-1.25
2013,9,20130901,New Zealand,11081.0,0,11669.0,-5.04
2013,10,20131001,New Zealand,10359.0,0,11158.0,-7.16
2013,11,20131101,New Zealand,8430.0,0,8550.0,-1.4
2013,12,20131201,New Zealand,10383.0,0,10323.0,0.58
2014,1,20140101,New Zealand,11466.0,0,11908.0,-3.71
2014,2,20140201,New Zealand,6893.0,0,5735.0,20.19
2014,3,20140301,New Zealand,6872.0,0,7087.0,-3.03
2014,4,20140401,New Zealand,9520.0,0,9035.0,5.37
2014,5,20140501,New Zealand,10812.0,0,10225.0,5.74
2014,6,20140601,New Zealand,10922.0,0,10626.0,2.79
2014,7,20140701,New Zealand,14075.0,0,14813.0,-4.98
2014,8,20140801,New Zealand,10939.0,0,10765.0,1.62
2014,9,20140901,New Zealand,10593.0,0,11081.0,-4.4
2014,10,20141001,New Zealand,9146.0,0,10359.0,-11.71
2014,11,20141101,New Zealand,7435.0,0,8430.0,-11.8
2014,12,20141201,New Zealand,10015.0,0,10383.0,-3.54
2015,1,20150101,New Zealand,12330.0,0,11466.0,7.54
2015,2,20150201,New Zealand,6349.0,0,6893.0,-7.89
2015,3,20150301,New Zealand,7854.0,0,6872.0,14.29
2015,4,20150401,New Zealand,9492.0,0,9520.0,-0.29
2015,5,20150501,New Zealand,10077.0,0,10812.0,-6.8
2015,6,20150601,New Zealand,11593.0,0,10922.0,6.14
2015,7,20150701,New Zealand,14756.0,0,14075.0,4.84
2015,8,20150801,New Zealand,12497.0,0,10939.0,14.24
2015,9,20150901,New Zealand,12412.0,0,10593.0,17.17
2015,10,20151001,New Zealand,11462.0,0,9146.0,25.32
2015,11,20151101,New Zealand,9070.0,0,7435.0,21.99
2015,12,20151201,New Zealand,9726.0,0,10015.0,-2.89
2016,1,20160101,New Zealand,10983.0,0,12330.0,-10.92
2016,2,20160201,New Zealand,5463.0,0,6349.0,-13.95
2016,3,20160301,New Zealand,6616.0,0,7854.0,-15.76
2016,4,20160401,New Zealand,10042.0,0,9492.0,5.79
2016,5,20160501,New Zealand,9715.0,0,10077.0,-3.59
2016,6,20160601,New Zealand,10862.0,0,11593.0,-6.31
2016,7,20160701,New Zealand,14548.0,0,14756.0,-1.41
2016,8,20160801,New Zealand,11873.0,0,12497.0,-4.99
2016,9,20160901,New Zealand,11514.0,0,12412.0,-7.23
2016,10,20161001,New Zealand,10961.0,0,11462.0,-4.37
2016,11,20161101,New Zealand,8529.0,0,9070.0,-5.96
2016,12,20161201,New Zealand,9994.0,0,9726.0,2.76
2017,1,20170101,New Zealand,10778.0,0,10983.0,-1.87
2017,2,20170201,New Zealand,6928.0,0,5463.0,26.82
2017,3,20170301,New Zealand,8459.0,0,6616.0,27.86
2017,4,20170401,New Zealand,12447.0,0,10042.0,23.95
2017,5,20170501,New Zealand,10261.0,0,9715.0,5.62
2017,6,20170601,New Zealand,11805.0,0,10862.0,8.68
2017,7,20170701,New Zealand,15358.0,0,14548.0,5.57
2017,8,20170801,New Zealand,11197.0,0,11873.0,-5.69
2017,9,20170901,New Zealand,12021.0,0,11514.0,4.4
2017,10,20171001,New Zealand,11834.0,0,10961.0,7.96
2017,11,20171101,New Zealand,9349.0,0,8529.0,9.61
2017,12,20171201,New Zealand,10801.0,0,9994.0,8.07
2018,1,20180101,New Zealand,11914.0,0,10778.0,10.54
2018,2,20180201,New Zealand,6311.0,0,6928.0,-8.91
2018,3,20180301,New Zealand,8005.0,0,8459.0,-5.37
2018,4,20180401,New Zealand,11412.0,0,12447.0,-8.32
2018,5,20180501,New Zealand,10907.0,0,10261.0,6.3
2018,6,20180601,New Zealand,13120.0,0,11805.0,11.14
2018,7,20180701,New Zealand,16705.0,0,15358.0,8.77
2018,8,20180801,New Zealand,12669.0,0,11197.0,13.15
2018,9,20180901,New Zealand,13767.0,0,12021.0,14.52
2018,10,20181001,New Zealand,12404.0,0,11834.0,4.82
2018,11,20181101,New Zealand,8603.0,0,9349.0,-7.98
2018,12,20181201,New Zealand,11860.0,0,10801.0,9.8
2019,1,20190101,New Zealand,12969.0,0,11914.0,8.86
2019,2,20190201,New Zealand,6831.0,0,6311.0,8.24
2019,3,20190301,New Zealand,8108.0,0,8005.0,1.29
2019,4,20190401,New Zealand,14142.0,0,11412.0,23.92
2019,5,20190501,New Zealand,12791.0,0,10907.0,17.27
2019,6,20190601,New Zealand,14219.0,0,13120.0,8.38
2019,7,20190701,New Zealand,17922.0,0,16705.0,7.29
2019,8,20190801,New Zealand,13913.0,0,12669.0,9.82
2019,9,20190901,New Zealand,15783.0,0,13767.0,14.64
2019,10,20191001,New Zealand,13233.0,0,12404.0,6.68
2019,11,20191101,New Zealand,9615.0,0,8603.0,11.76
2019,12,20191201,New Zealand,13501.0,0,11860.0,13.84
2023,1,20230101,New Zealand,10766.0,0,12969.0,-16.99
2023,2,20230201,New Zealand,6821.0,0,6831.0,-0.15
2023,3,20230301,New Zealand,6871.0,0,8108.0,-15.26
2023,4,20230401,New Zealand,11065.0,0,14142.0,-21.76
2023,5,20230501,New Zealand,11146.0,0,12791.0,-12.86
2023,6,20230601,New Zealand,13352.0,0,14219.0,-6.1
2023,7,20230701,New Zealand,15350.0,0,17922.0,-14.35
2023,8,20230801,New Zealand,12499.0,0,13913.0,-10.16
2023,9,20230901,New Zealand,15022.0,0,15783.0,-4.82
2023,10,20231001,New Zealand,13059.0,0,13233.0,-1.31
2023,11,20231101,New Zealand,9663.0,0,9615.0,0.5
2023,12,20231201,New Zealand,12717.0,0,13501.0,-5.81
2024,1,20240101,New Zealand,14412.0,0,10766.0,33.87
2024,2,20240201,New Zealand,8082.0,0,6821.0,18.49
2024,3,20240301,New Zealand,9003.0,0,6871.0,31.03
2024,4,20240401,New Zealand,13043.0,0,11065.0,17.88
2024,5,20240501,New Zealand,12797.0,0,11146.0,14.81
2024,6,20240601,New Zealand,14692.0,0,13352.0,10.04
2024,7,20240701,New Zealand,18176.0,0,15350.0,18.41
2024,8,20240801,New Zealand,14070.0,0,12499.0,12.57
2024,9,20240901,New Zealand,15792.0,0,15022.0,5.13
2024,10,20241001,New Zealand,14003.0,0,13059.0,7.23
2024,11,20241101,New Zealand,10351.0,0,9663.0,7.12
2024,12,20241201,New Zealand,13038.0,0,12717.0,2.52
2025,1,20250101,New Zealand,14545.0,0,14412.0,0.92
2025,2,20250201,New Zealand,7521.0,0,8082.0,-6.94
2025,3,20250301,New Zealand,8878.0,0,9003.0,-1.39
2025,4,20250401,New Zealand,14745.0,0,13043.0,13.05
2025,5,20250501,New Zealand,13568.0,0,12797.0,6.02
2025,6,20250601,New Zealand,16549.0,0,14692.0,12.64
2025,7,20250701,New Zealand,17944.0,0,18176.0,-1.28
2025,8,20250801,New Zealand,13869.0,0,14070.0,-1.43
2025,9,20250901,New Zealand,17244.0,0,15792.0,9.19
2025,10,20251001,New Zealand,14994.0,0,14003.0,7.08
2025,11,20251101,New Zealand,11580.0,0,10351.0,11.87
2025,12,20251201,New Zealand,13645.0,0,13038.0,4.66
2026,1,20260101,New Zealand,15417.0,0,14545.0,6.0
2026,2,20260201,New Zealand,7360.0,0,7521.0,-2.14
2026,3,20260301,New Zealand,9202.0,0,8878.0,3.65
2026,4,20260401,New Zealand,13965.0,0,14745.0,-5.29
2026,5,20260501,New Zealand,12787.0,0,13568.0,-5.76
2026,6,20260601,New Zealand,14495.0,0,16549.0,-12.41
2026,7,20260701,New Zealand,18461.0,0,17944.0,2.88
2008,1,20080101,Norway,3269.0,0,,
2008,2,20080201,Norway,3348.0,0,,
2008,3,20080301,Norway,4554.0,0,,
2008,4,20080401,Norway,2500.0,0,,
2008,5,20080501,Norway,1675.0,0,,
2008,6,20080601,Norway,2680.0,0,,
2008,7,20080701,Norway,3126.0,0,,
2008,8,20080801,Norway,1943.0,0,,
2008,9,20080901,Norway,2060.0,0,,
2008,10,20081001,Norway,2487.0,0,,
2008,11,20081101,Norway,2615.0,0,,
2008,12,20081201,Norway,2559.0,0,,
2009,1,20090101,Norway,2734.0,0,3269.0,-16.37
2009,2,20090201,Norway,2781.0,0,3348.0,-16.94
2009,3,20090301,Norway,3186.0,0,4554.0,-30.04
2009,4,20090401,Norway,3076.0,0,2500.0,23.04
2009,5,20090501,Norway,1741.0,0,1675.0,3.94
2009,6,20090601,Norway,2096.0,0,2680.0,-21.79
2009,7,20090701,Norway,2662.0,0,3126.0,-14.84
2009,8,20090801,Norway,1728.0,0,1943.0,-11.07
2009,9,20090901,Norway,2159.0,0,2060.0,4.81
2009,10,20091001,Norway,2566.0,0,2487.0,3.18
2009,11,20091101,Norway,2834.0,0,2615.0,8.37
2009,12,20091201,Norway,2791.0,0,2559.0,9.07
2010,1,20100101,Norway,2974.0,0,2734.0,8.78
2010,2,20100201,Norway,3263.0,0,2781.0,17.33
2010,3,20100301,Norway,3807.0,0,3186.0,19.49
2010,4,20100401,Norway,2560.0,0,3076.0,-16.78
2010,5,20100501,Norway,1807.0,0,1741.0,3.79
2010,6,20100601,Norway,2412.0,0,2096.0,15.08
2010,7,20100701,Norway,2819.0,0,2662.0,5.9
2010,8,20100801,Norway,1939.0,0,1728.0,12.21
2010,9,20100901,Norway,1912.0,0,2159.0,-11.44
2010,10,20101001,Norway,2903.0,0,2566.0,13.13
2010,11,20101101,Norway,2916.0,0,2834.0,2.89
2010,12,20101201,Norway,2453.0,0,2791.0,-12.11
2011,1,20110101,Norway,3050.0,0,2974.0,2.56
2011,2,20110201,Norway,2955.0,0,3263.0,-9.44
2011,3,20110301,Norway,2895.0,0,3807.0,-23.96
2011,4,20110401,Norway,3353.0,0,2560.0,30.98
2011,5,20110501,Norway,1724.0,0,1807.0,-4.59
2011,6,20110601,Norway,2262.0,0,2412.0,-6.22
2011,7,20110701,Norway,3201.0,0,2819.0,13.55
2011,8,20110801,Norway,1905.0,0,1939.0,-1.75
2011,9,20110901,Norway,1964.0,0,1912.0,2.72
2011,10,20111001,Norway,2667.0,0,2903.0,-8.13
2011,11,20111101,Norway,3377.0,0,2916.0,15.81
2011,12,20111201,Norway,3097.0,0,2453.0,26.25
2012,1,20120101,Norway,3238.0,0,3050.0,6.16
2012,2,20120201,Norway,4038.0,0,2955.0,36.65
2012,3,20120301,Norway,4579.0,0,2895.0,58.17
2012,4,20120401,Norway,3444.0,0,3353.0,2.71
2012,5,20120501,Norway,1875.0,0,1724.0,8.76
2012,6,20120601,Norway,2506.0,0,2262.0,10.79
2012,7,20120701,Norway,3587.0,0,3201.0,12.06
2012,8,20120801,Norway,1903.0,0,1905.0,-0.1
2012,9,20120901,Norway,2254.0,0,1964.0,14.77
2012,10,20121001,Norway,2907.0,0,2667.0,9.0
2012,11,20121101,Norway,3502.0,0,3377.0,3.7
2012,12,20121201,Norway,2970.0,0,3097.0,-4.1
2013,1,20130101,Norway,3382.0,0,3238.0,4.45
2013,2,20130201,Norway,3524.0,0,4038.0,-12.73
2013,3,20130301,Norway,4885.0,0,4579.0,6.68
2013,4,20130401,Norway,3073.0,0,3444.0,-10.77
2013,5,20130501,Norway,1904.0,0,1875.0,1.55
2013,6,20130601,Norway,2463.0,0,2506.0,-1.72
2013,7,20130701,Norway,3501.0,0,3587.0,-2.4
2013,8,20130801,Norway,2273.0,0,1903.0,19.44
2013,9,20130901,Norway,2250.0,0,2254.0,-0.18
2013,10,20131001,Norway,2765.0,0,2907.0,-4.88
2013,11,20131101,Norway,3121.0,0,3502.0,-10.88
2013,12,20131201,Norway,2786.0,0,2970.0,-6.2
2014,1,20140101,Norway,3435.0,0,3382.0,1.57
2014,2,20140201,Norway,3516.0,0,3524.0,-0.23
2014,3,20140301,Norway,3397.0,0,4885.0,-30.46
2014,4,20140401,Norway,3938.0,0,3073.0,28.15
2014,5,20140501,Norway,1854.0,0,1904.0,-2.63
2014,6,20140601,Norway,2093.0,0,2463.0,-15.02
2014,7,20140701,Norway,3328.0,0,3501.0,-4.94
2014,8,20140801,Norway,2040.0,0,2273.0,-10.25
2014,9,20140901,Norway,2132.0,0,2250.0,-5.24
2014,10,20141001,Norway,2328.0,0,2765.0,-15.8
2014,11,20141101,Norway,2689.0,0,3121.0,-13.84
2014,12,20141201,Norway,2758.0,0,2786.0,-1.01
2015,1,20150101,Norway,2859.0,0,3435.0,-16.77
2015,2,20150201,Norway,3123.0,0,3516.0,-11.18
2015,3,20150301,Norway,3535.0,0,3397.0,4.06
2015,4,20150401,Norway,2652.0,0,3938.0,-32.66
2015,5,20150501,Norway,1497.0,0,1854.0,-19.26
2015,6,20150601,Norway,2260.0,0,2093.0,7.98
2015,7,20150701,Norway,3874.0,0,3328.0,16.41
2015,8,20150801,Norway,1978.0,0,2040.0,-3.04
2015,9,20150901,Norway,2068.0,0,2132.0,-3.0
2015,10,20151001,Norway,2675.0,0,2328.0,14.91
2015,11,20151101,Norway,2615.0,0,2689.0,-2.75
2015,12,20151201,Norway,2514.0,0,2758.0,-8.85
2016,1,20160101,Norway,2992.0,0,2859.0,4.65
